Order_ID,Order_Date,Region,Country,Sales_Rep,Team,Customer_ID,Customer_Segment,Product_Category,Product_Name,Stage,Units_Sold,Revenue,Target,Deal_Size
5745,2024/9/23,South,Brazil,John Smith,Team B,C4745,Corporate,Appliances,Refrigerator,Won,6,1302,1132,1307
2891,2024/9/23,West,UK,Maria Garcia,Team A,C1891,Retail,Furniture,Standing Desk,Won,6,882,788,882
4486,2024/9/24,East,India,Wei Zhang,Team C,C3486,Corporate,Furniture,Office Chair,Opportunity,4,521,628,1042
4493,2024/9/24,West,Germany,Maria Garcia,Team A,C3493,Corporate,Electronics,Laptop Pro X,Lost,0,0,664,0
2257,2024/9/24,South,Argentina,Priya Sharma,Team B,C1257,SME,Furniture,Office Chair,Opportunity,4,186,92,373
1832,2024/9/24,North,USA,John Smith,Team C,C0832,Corporate,Furniture,Standing Desk,Opportunity,1,659,869,1318
4126,2024/9/25,North,USA,David Lee,Team C,C3126,SME,Electronics,Laptop Pro X,Lost,0,0,745,0
3899,2024/9/25,East,India,Maria Garcia,Team B,C2899,SME,Electronics,Smartphone Z,Lost,0,0,1007,0
3340,2024/9/25,East,India,Priya Sharma,Team B,C2340,SME,Electronics,Tablet Air,Lost,0,0,1290,0
5099,2024/9/26,West,UK,Priya Sharma,Team C,C4099,SME,Appliances,Air Conditioner,Won,4,600,679,603
4050,2024/9/26,South,Brazil,Maria Garcia,Team B,C3050,Corporate,Electronics,Tablet Air,Won,9,1332,1600,1333
2003,2024/9/27,South,Argentina,Maria Garcia,Team C,C1003,Corporate,Electronics,Smartphone Z,Won,3,1626,1852,1627
1260,2024/9/27,East,India,Priya Sharma,Team B,C0260,SME,Electronics,Laptop Pro X,Opportunity,2,462,383,925
5817,2024/9/28,South,Argentina,David Lee,Team B,C4817,SME,Furniture,Standing Desk,Lost,0,0,1513,0
4457,2024/9/28,North,USA,David Lee,Team A,C3457,Corporate,Appliances,Microwave Max,Won,6,1548,2022,1548
2991,2024/9/28,East,China,John Smith,Team C,C1991,SME,Appliances,Air Conditioner,Lost,0,0,538,0
4246,2024/9/28,North,USA,Maria Garcia,Team A,C3246,SME,Furniture,Standing Desk,Opportunity,1,261,-15,522
2842,2024/9/29,West,Germany,Alice Johnson,Team A,C1842,Corporate,Furniture,Standing Desk,Lost,0,0,950,0
1694,2024/9/29,West,UK,David Lee,Team A,C0694,Corporate,Appliances,Air Conditioner,Won,1,1302,1267,1302
4071,2024/9/29,North,Canada,Alice Johnson,Team B,C3071,SME,Appliances,Air Conditioner,Lost,0,0,1385,0
5111,2024/9/29,South,Brazil,Priya Sharma,Team B,C4111,Retail,Electronics,Smartphone Z,Lost,0,0,1163,0
5796,2024/9/30,South,Argentina,Maria Garcia,Team C,C4796,SME,Appliances,Refrigerator,Lost,0,0,1535,0
4657,2024/9/30,North,Canada,John Smith,Team B,C3657,Retail,Furniture,Standing Desk,Lost,0,0,1308,0
2875,2024/9/30,West,UK,John Smith,Team C,C1875,SME,Appliances,Air Conditioner,Won,7,1526,1352,1529
4931,2024/9/30,South,Argentina,Maria Garcia,Team A,C3931,Retail,Electronics,Tablet Air,Won,5,1975,2193,1979
4378,2024/9/30,South,Argentina,Maria Garcia,Team A,C3378,Retail,Furniture,Standing Desk,Won,5,1040,1036,1042
3941,2024/10/1,North,USA,David Lee,Team B,C2941,Retail,Furniture,Standing Desk,Opportunity,4,689,1175,1379
3606,2024/10/1,South,Brazil,Alice Johnson,Team A,C2606,Corporate,Electronics,Smartphone Z,Opportunity,4,196,682,393
5881,2024/10/1,West,Germany,Alice Johnson,Team B,C4881,Corporate,Furniture,Standing Desk,Lost,0,0,1694,0
5524,2024/10/1,West,Germany,Priya Sharma,Team B,C4524,Corporate,Appliances,Refrigerator,Opportunity,2,131,437,263
3352,2024/10/1,North,USA,John Smith,Team C,C2352,Retail,Furniture,Office Chair,Lost,0,0,1473,0
4170,2024/10/2,East,China,John Smith,Team A,C3170,Retail,Appliances,Refrigerator,Won,2,1536,1340,1537
1445,2024/10/2,West,Germany,Maria Garcia,Team B,C0445,Retail,Appliances,Microwave Max,Lost,0,0,1395,0
1282,2024/10/2,North,Canada,John Smith,Team A,C0282,SME,Electronics,Laptop Pro X,Won,8,992,855,998
3115,2024/10/2,South,Argentina,Priya Sharma,Team B,C2115,Corporate,Electronics,Laptop Pro X,Lost,0,0,1043,0
3324,2024/10/3,West,Germany,Priya Sharma,Team A,C2324,SME,Electronics,Tablet Air,Lost,0,0,1432,0
5905,2024/10/3,East,China,Alice Johnson,Team C,C4905,Retail,Appliances,Microwave Max,Lost,0,0,1423,0
2611,2024/10/4,South,Argentina,John Smith,Team A,C1611,SME,Furniture,Standing Desk,Lost,0,0,1862,0
2497,2024/10/4,West,Germany,David Lee,Team B,C1497,Retail,Furniture,Standing Desk,Won,8,488,299,494
4641,2024/10/5,South,Brazil,David Lee,Team B,C3641,Corporate,Furniture,Office Chair,Lost,0,0,703,0
4592,2024/10/5,South,Brazil,David Lee,Team B,C3592,SME,Appliances,Air Conditioner,Lost,0,0,1163,0
2567,2024/10/5,South,Brazil,Alice Johnson,Team C,C1567,SME,Furniture,Standing Desk,Lost,0,0,1677,0
4904,2024/10/5,North,Canada,Maria Garcia,Team C,C3904,Corporate,Appliances,Air Conditioner,Won,1,1024,817,1024
2646,2024/10/5,South,Argentina,Alice Johnson,Team A,C1646,Retail,Appliances,Air Conditioner,Opportunity,4,149,603,298
4665,2024/10/5,South,Brazil,Priya Sharma,Team B,C3665,SME,Furniture,Office Chair,Lost,0,0,549,0
5866,2024/10/5,South,Argentina,Maria Garcia,Team B,C4866,Retail,Furniture,Standing Desk,Lost,0,0,597,0
2797,2024/10/6,North,Canada,John Smith,Team C,C1797,Retail,Furniture,Office Chair,Opportunity,3,498,354,997
4616,2024/10/6,East,China,Wei Zhang,Team C,C3616,Corporate,Appliances,Refrigerator,Won,8,280,343,280
1718,2024/10/6,South,Brazil,David Lee,Team A,C0718,Retail,Appliances,Refrigerator,Won,8,1504,1890,1504
5344,2024/10/7,East,India,John Smith,Team C,C4344,Retail,Appliances,Microwave Max,Opportunity,2,286,568,573
4899,2024/10/7,East,India,Priya Sharma,Team B,C3899,Corporate,Electronics,Smartphone Z,Opportunity,5,282,651,565
5826,2024/10/8,South,Brazil,John Smith,Team C,C4826,SME,Furniture,Office Chair,Opportunity,4,528,473,1056
1218,2024/10/8,South,Argentina,Wei Zhang,Team B,C0218,SME,Electronics,Smartphone Z,Won,10,1590,1929,1595
3197,2024/10/8,East,China,David Lee,Team A,C2197,SME,Furniture,Standing Desk,Lost,0,0,792,0
3207,2024/10/8,South,Brazil,Maria Garcia,Team C,C2207,Corporate,Furniture,Office Chair,Opportunity,5,639,580,1278
2114,2024/10/9,West,UK,Wei Zhang,Team A,C1114,Corporate,Furniture,Office Chair,Won,7,1365,1787,1370
3388,2024/10/9,South,Brazil,Wei Zhang,Team A,C2388,Corporate,Furniture,Office Chair,Lost,0,0,587,0
3447,2024/10/9,South,Brazil,Maria Garcia,Team A,C2447,SME,Appliances,Air Conditioner,Lost,0,0,524,0
2418,2024/10/9,North,USA,Priya Sharma,Team C,C1418,Retail,Furniture,Standing Desk,Lost,0,0,1605,0
4886,2024/10/10,East,China,Alice Johnson,Team A,C3886,Retail,Furniture,Standing Desk,Won,7,1428,1698,1430
4867,2024/10/10,North,USA,Maria Garcia,Team A,C3867,SME,Furniture,Standing Desk,Lost,0,0,1043,0
5396,2024/10/10,West,UK,Maria Garcia,Team C,C4396,Retail,Appliances,Refrigerator,Won,2,1074,833,1074
1661,2024/10/10,East,India,Alice Johnson,Team C,C0661,Retail,Appliances,Microwave Max,Opportunity,4,373,616,746
2993,2024/10/11,West,UK,Priya Sharma,Team B,C1993,Corporate,Furniture,Office Chair,Opportunity,3,429,412,859
2811,2024/10/12,North,USA,John Smith,Team C,C1811,SME,Electronics,Smartphone Z,Won,1,1791,1627,1791
5459,2024/10/13,South,Brazil,Wei Zhang,Team C,C4459,Corporate,Electronics,Tablet Air,Won,2,278,23,279
2824,2024/10/13,South,Argentina,John Smith,Team C,C1824,Retail,Appliances,Refrigerator,Opportunity,5,302,612,604
2674,2024/10/13,East,India,Maria Garcia,Team B,C1674,Corporate,Furniture,Office Chair,Opportunity,5,721,596,1443
5568,2024/10/13,South,Brazil,Alice Johnson,Team A,C4568,SME,Electronics,Smartphone Z,Won,4,1136,1410,1137
3140,2024/10/14,North,Canada,Maria Garcia,Team A,C2140,Corporate,Appliances,Refrigerator,Lost,0,0,513,0
5570,2024/10/15,South,Argentina,Priya Sharma,Team A,C4570,SME,Furniture,Office Chair,Lost,0,0,1780,0
5048,2024/10/15,North,USA,John Smith,Team B,C4048,Corporate,Furniture,Office Chair,Lost,0,0,562,0
4993,2024/10/16,North,USA,Alice Johnson,Team C,C3993,Corporate,Electronics,Tablet Air,Won,6,1566,1923,1566
3637,2024/10/16,South,Argentina,Priya Sharma,Team A,C2637,Retail,Furniture,Standing Desk,Lost,0,0,1649,0
1460,2024/10/16,East,India,Priya Sharma,Team C,C0460,Retail,Electronics,Laptop Pro X,Opportunity,1,349,304,698
5162,2024/10/16,North,Canada,Priya Sharma,Team B,C4162,Retail,Appliances,Microwave Max,Lost,0,0,662,0
4454,2024/10/16,South,Argentina,John Smith,Team A,C3454,SME,Furniture,Standing Desk,Opportunity,1,505,208,1010
1074,2024/10/17,South,Brazil,John Smith,Team A,C0074,Corporate,Appliances,Microwave Max,Won,9,1008,849,1013
5198,2024/10/17,North,USA,Alice Johnson,Team C,C4198,Corporate,Appliances,Refrigerator,Opportunity,1,590,857,1181
3822,2024/10/17,South,Brazil,Maria Garcia,Team C,C2822,SME,Electronics,Laptop Pro X,Won,7,1435,1408,1438
2190,2024/10/17,East,India,John Smith,Team C,C1190,Retail,Appliances,Air Conditioner,Lost,0,0,1366,0
5230,2024/10/18,West,UK,Maria Garcia,Team C,C4230,Corporate,Appliances,Air Conditioner,Won,3,567,657,567
1758,2024/10/18,West,UK,Alice Johnson,Team A,C0758,SME,Electronics,Smartphone Z,Lost,0,0,1708,0
3622,2024/10/18,North,Canada,David Lee,Team C,C2622,SME,Furniture,Office Chair,Opportunity,2,673,499,1346
1990,2024/10/19,South,Argentina,David Lee,Team C,C0990,Retail,Furniture,Office Chair,Won,3,225,173,226
1028,2024/10/19,East,China,Wei Zhang,Team A,C0028,Corporate,Furniture,Office Chair,Won,7,1869,2140,1875
3228,2024/10/20,North,Canada,Priya Sharma,Team A,C2228,Retail,Appliances,Refrigerator,Opportunity,2,100,-12,201
4054,2024/10/20,East,India,Alice Johnson,Team B,C3054,Corporate,Electronics,Tablet Air,Lost,0,0,1186,0
5835,2024/10/21,West,Germany,Maria Garcia,Team C,C4835,SME,Appliances,Microwave Max,Lost,0,0,1215,0
2822,2024/10/21,East,China,Priya Sharma,Team A,C1822,Retail,Furniture,Office Chair,Won,2,966,890,966
5255,2024/10/21,West,Germany,Wei Zhang,Team C,C4255,Retail,Electronics,Tablet Air,Won,1,553,692,553
2593,2024/10/21,East,India,Alice Johnson,Team C,C1593,Corporate,Furniture,Standing Desk,Lost,0,0,1376,0
3455,2024/10/21,North,Canada,Maria Garcia,Team C,C2455,Corporate,Electronics,Smartphone Z,Opportunity,5,725,977,1450
2832,2024/10/21,North,Canada,Priya Sharma,Team B,C1832,Corporate,Electronics,Laptop Pro X,Opportunity,3,609,714,1219
3290,2024/10/22,East,India,John Smith,Team A,C2290,Retail,Furniture,Office Chair,Lost,0,0,548,0
1421,2024/10/22,East,China,Maria Garcia,Team C,C0421,SME,Appliances,Microwave Max,Lost,0,0,1110,0
5624,2024/10/23,North,Canada,Alice Johnson,Team C,C4624,SME,Appliances,Refrigerator,Lost,0,0,1352,0
1469,2024/10/23,South,Argentina,John Smith,Team C,C0469,Corporate,Appliances,Refrigerator,Lost,0,0,660,0
5528,2024/10/23,North,Canada,Wei Zhang,Team A,C4528,Retail,Appliances,Refrigerator,Opportunity,5,184,49,369
3857,2024/10/23,South,Brazil,David Lee,Team B,C2857,Retail,Appliances,Refrigerator,Won,4,420,289,420
5781,2024/10/24,South,Argentina,Wei Zhang,Team B,C4781,Retail,Appliances,Refrigerator,Opportunity,1,464,829,928
5619,2024/10/24,West,Germany,John Smith,Team B,C4619,Corporate,Electronics,Smartphone Z,Won,2,496,378,497
2781,2024/10/24,East,China,David Lee,Team B,C1781,SME,Furniture,Standing Desk,Opportunity,4,142,642,285
3107,2024/10/24,South,Argentina,Maria Garcia,Team B,C2107,Retail,Electronics,Laptop Pro X,Opportunity,2,630,772,1261
3923,2024/10/24,North,USA,Priya Sharma,Team A,C2923,SME,Appliances,Air Conditioner,Won,7,1407,1180,1408
4762,2024/10/25,West,UK,Wei Zhang,Team B,C3762,SME,Furniture,Standing Desk,Won,5,715,572,719
1369,2024/10/25,West,UK,John Smith,Team C,C0369,SME,Electronics,Smartphone Z,Opportunity,1,209,62,418
3049,2024/10/26,South,Brazil,John Smith,Team B,C2049,SME,Electronics,Smartphone Z,Lost,0,0,1793,0
5726,2024/10/26,East,India,Maria Garcia,Team C,C4726,Retail,Electronics,Tablet Air,Lost,0,0,1574,0
4949,2024/10/26,South,Argentina,Maria Garcia,Team A,C3949,Corporate,Electronics,Tablet Air,Lost,0,0,1607,0
1301,2024/10/26,West,UK,Priya Sharma,Team B,C0301,Retail,Electronics,Tablet Air,Won,6,552,727,554
3002,2024/10/27,South,Argentina,Priya Sharma,Team B,C2002,Retail,Electronics,Smartphone Z,Opportunity,1,184,669,368
4360,2024/10/27,East,China,Alice Johnson,Team C,C3360,Retail,Electronics,Tablet Air,Lost,0,0,768,0
4642,2024/10/27,West,Germany,John Smith,Team C,C3642,Corporate,Furniture,Office Chair,Opportunity,1,124,-55,249
3993,2024/10/27,West,Germany,Maria Garcia,Team A,C2993,Retail,Electronics,Smartphone Z,Lost,0,0,1563,0
1411,2024/10/27,North,Canada,Maria Garcia,Team C,C0411,SME,Appliances,Refrigerator,Lost,0,0,942,0
1191,2024/10/28,North,Canada,Maria Garcia,Team B,C0191,Corporate,Electronics,Tablet Air,Lost,0,0,831,0
1894,2024/10/28,South,Argentina,Maria Garcia,Team A,C0894,Retail,Furniture,Standing Desk,Lost,0,0,1893,0
4846,2024/10/28,West,UK,Priya Sharma,Team A,C3846,Corporate,Furniture,Office Chair,Won,3,1269,1310,1270
4117,2024/10/28,South,Argentina,Priya Sharma,Team C,C3117,SME,Electronics,Tablet Air,Won,8,1368,1116,1370
5638,2024/10/29,East,India,Wei Zhang,Team A,C4638,SME,Furniture,Office Chair,Opportunity,5,521,736,1043
1912,2024/10/29,North,Canada,David Lee,Team C,C0912,Corporate,Electronics,Smartphone Z,Opportunity,2,264,495,528
3003,2024/10/30,North,Canada,Alice Johnson,Team B,C2003,Corporate,Furniture,Standing Desk,Won,8,416,457,419
3511,2024/11/1,West,Germany,David Lee,Team A,C2511,Retail,Appliances,Refrigerator,Opportunity,3,321,64,643
5564,2024/11/1,East,China,David Lee,Team A,C4564,SME,Electronics,Tablet Air,Lost,0,0,1073,0
4352,2024/11/1,West,UK,Alice Johnson,Team A,C3352,Corporate,Furniture,Standing Desk,Opportunity,5,602,456,1204
1668,2024/11/2,South,Brazil,Wei Zhang,Team A,C0668,Corporate,Furniture,Office Chair,Opportunity,4,228,394,456
4874,2024/11/3,South,Brazil,Wei Zhang,Team C,C3874,SME,Furniture,Office Chair,Lost,0,0,1647,0
2234,2024/11/3,North,Canada,Alice Johnson,Team A,C1234,SME,Appliances,Refrigerator,Won,5,965,908,969
2835,2024/11/3,South,Argentina,Alice Johnson,Team B,C1835,SME,Furniture,Standing Desk,Lost,0,0,1133,0
5648,2024/11/4,North,Canada,Alice Johnson,Team B,C4648,Corporate,Furniture,Office Chair,Won,2,218,500,219
2724,2024/11/4,South,Brazil,David Lee,Team C,C1724,SME,Electronics,Laptop Pro X,Lost,0,0,1020,0
2737,2024/11/4,East,India,John Smith,Team A,C1737,SME,Electronics,Smartphone Z,Won,6,972,1032,977
5151,2024/11/4,East,India,Alice Johnson,Team B,C4151,SME,Appliances,Air Conditioner,Opportunity,5,556,525,1112
1334,2024/11/4,South,Argentina,Priya Sharma,Team B,C0334,Retail,Electronics,Tablet Air,Won,2,1738,2104,1738
1961,2024/11/5,North,Canada,Alice Johnson,Team C,C0961,SME,Furniture,Office Chair,Won,2,1460,1856,1461
3768,2024/11/5,North,USA,Maria Garcia,Team A,C2768,Retail,Furniture,Standing Desk,Won,9,441,802,444
4164,2024/11/5,South,Brazil,Wei Zhang,Team C,C3164,SME,Furniture,Office Chair,Lost,0,0,597,0
2470,2024/11/5,East,China,Alice Johnson,Team B,C1470,Corporate,Furniture,Office Chair,Opportunity,2,726,1150,1453
2978,2024/11/6,South,Brazil,David Lee,Team A,C1978,Retail,Appliances,Refrigerator,Lost,0,0,1393,0
4725,2024/11/6,East,India,Wei Zhang,Team B,C3725,SME,Furniture,Standing Desk,Lost,0,0,1625,0
4193,2024/11/6,East,China,John Smith,Team C,C3193,Retail,Appliances,Air Conditioner,Opportunity,2,197,245,395
4832,2024/11/6,East,India,John Smith,Team C,C3832,Corporate,Electronics,Tablet Air,Won,9,846,1107,848
2069,2024/11/6,South,Argentina,David Lee,Team B,C1069,Corporate,Appliances,Microwave Max,Won,10,440,712,448
5460,2024/11/7,East,India,Priya Sharma,Team B,C4460,Retail,Electronics,Tablet Air,Opportunity,5,208,494,416
3146,2024/11/7,East,China,Alice Johnson,Team A,C2146,Retail,Appliances,Microwave Max,Opportunity,2,636,630,1272
2278,2024/11/7,North,USA,Maria Garcia,Team B,C1278,SME,Appliances,Refrigerator,Opportunity,1,694,657,1389
1412,2024/11/7,North,Canada,Wei Zhang,Team A,C0412,SME,Appliances,Air Conditioner,Lost,0,0,1013,0
1207,2024/11/7,South,Argentina,Wei Zhang,Team C,C0207,Corporate,Furniture,Standing Desk,Lost,0,0,1636,0
1495,2024/11/7,North,USA,John Smith,Team C,C0495,Corporate,Furniture,Standing Desk,Lost,0,0,1563,0
1158,2024/11/7,South,Brazil,Wei Zhang,Team C,C0158,Retail,Appliances,Microwave Max,Won,5,1545,1882,1549
5087,2024/11/8,North,USA,David Lee,Team C,C4087,Corporate,Electronics,Tablet Air,Lost,0,0,714,0
1574,2024/11/8,West,UK,David Lee,Team C,C0574,Retail,Electronics,Laptop Pro X,Opportunity,3,315,228,631
2008,2024/11/8,West,Germany,Priya Sharma,Team A,C1008,Corporate,Furniture,Standing Desk,Opportunity,5,285,749,571
1398,2024/11/8,South,Brazil,Wei Zhang,Team B,C0398,Retail,Appliances,Air Conditioner,Lost,0,0,804,0
1243,2024/11/9,East,India,Alice Johnson,Team A,C0243,SME,Appliances,Air Conditioner,Lost,0,0,1178,0
3359,2024/11/9,East,China,David Lee,Team C,C2359,SME,Electronics,Laptop Pro X,Won,2,1500,1630,1501
3891,2024/11/9,South,Brazil,Alice Johnson,Team C,C2891,Retail,Furniture,Office Chair,Opportunity,5,287,646,575
2613,2024/11/9,North,USA,Priya Sharma,Team C,C1613,Retail,Furniture,Office Chair,Won,9,999,1227,1004
1095,2024/11/10,North,USA,Alice Johnson,Team B,C0095,Corporate,Furniture,Standing Desk,Lost,0,0,1097,0
5793,2024/11/10,South,Brazil,David Lee,Team C,C4793,Corporate,Electronics,Tablet Air,Lost,0,0,684,0
4578,2024/11/10,North,USA,David Lee,Team A,C3578,Corporate,Appliances,Microwave Max,Won,7,1855,2125,1858
4605,2024/11/10,South,Argentina,John Smith,Team B,C3605,Corporate,Electronics,Laptop Pro X,Lost,0,0,1342,0
3739,2024/11/11,East,India,David Lee,Team A,C2739,SME,Appliances,Microwave Max,Won,9,648,1142,656
3238,2024/11/11,North,Canada,Maria Garcia,Team C,C2238,SME,Appliances,Air Conditioner,Opportunity,4,437,341,874
1492,2024/11/11,North,Canada,Alice Johnson,Team B,C0492,Corporate,Appliances,Refrigerator,Opportunity,1,441,288,883
3600,2024/11/11,South,Brazil,Maria Garcia,Team A,C2600,SME,Appliances,Microwave Max,Lost,0,0,909,0
5397,2024/11/11,East,China,David Lee,Team B,C4397,Corporate,Appliances,Air Conditioner,Opportunity,4,151,30,302
3938,2024/11/12,West,Germany,John Smith,Team A,C2938,SME,Appliances,Microwave Max,Opportunity,2,678,1001,1357
5291,2024/11/12,West,Germany,Maria Garcia,Team B,C4291,SME,Furniture,Standing Desk,Lost,0,0,1372,0
5864,2024/11/12,East,India,Wei Zhang,Team A,C4864,SME,Appliances,Refrigerator,Won,2,1734,1862,1734
5541,2024/11/12,South,Argentina,Priya Sharma,Team C,C4541,Corporate,Appliances,Refrigerator,Opportunity,2,178,147,356
3342,2024/11/12,North,USA,Alice Johnson,Team B,C2342,Retail,Electronics,Tablet Air,Opportunity,2,639,486,1279
1332,2024/11/13,East,India,John Smith,Team B,C0332,Corporate,Furniture,Standing Desk,Opportunity,5,162,201,325
3351,2024/11/13,North,USA,Maria Garcia,Team C,C2351,SME,Appliances,Air Conditioner,Opportunity,2,333,204,666
4154,2024/11/13,East,China,David Lee,Team A,C3154,SME,Furniture,Standing Desk,Lost,0,0,772,0
3168,2024/11/14,North,Canada,John Smith,Team B,C2168,SME,Appliances,Refrigerator,Lost,0,0,1836,0
1155,2024/11/14,West,UK,David Lee,Team A,C0155,SME,Appliances,Refrigerator,Opportunity,3,155,655,311
2122,2024/11/15,North,Canada,David Lee,Team A,C1122,SME,Electronics,Laptop Pro X,Lost,0,0,1886,0
4602,2024/11/15,East,China,Alice Johnson,Team B,C3602,Corporate,Electronics,Tablet Air,Opportunity,2,335,133,670
2405,2024/11/15,South,Argentina,Priya Sharma,Team A,C1405,SME,Appliances,Microwave Max,Lost,0,0,1414,0
2666,2024/11/15,East,India,Priya Sharma,Team B,C1666,Retail,Furniture,Standing Desk,Opportunity,3,311,382,622
5251,2024/11/16,North,Canada,Wei Zhang,Team A,C4251,Corporate,Appliances,Air Conditioner,Opportunity,1,392,556,784
3245,2024/11/16,South,Brazil,Priya Sharma,Team C,C2245,Corporate,Electronics,Tablet Air,Lost,0,0,622,0
5616,2024/11/17,East,India,David Lee,Team C,C4616,SME,Appliances,Refrigerator,Won,8,1888,1987,1892
5713,2024/11/17,East,India,Wei Zhang,Team C,C4713,SME,Electronics,Tablet Air,Won,7,287,494,290
3605,2024/11/18,West,UK,John Smith,Team C,C2605,SME,Furniture,Office Chair,Lost,0,0,614,0
2321,2024/11/18,North,Canada,David Lee,Team A,C1321,Corporate,Furniture,Office Chair,Lost,0,0,831,0
4595,2024/11/19,South,Brazil,David Lee,Team B,C3595,Corporate,Appliances,Air Conditioner,Won,1,207,266,207
5433,2024/11/19,South,Brazil,Alice Johnson,Team A,C4433,SME,Electronics,Tablet Air,Won,10,1240,1658,1241
3550,2024/11/19,West,UK,Wei Zhang,Team C,C2550,Corporate,Furniture,Office Chair,Lost,0,0,983,0
2366,2024/11/20,South,Argentina,Priya Sharma,Team B,C1366,SME,Appliances,Refrigerator,Won,3,984,696,986
1026,2024/11/20,North,Canada,David Lee,Team B,C0026,Retail,Furniture,Standing Desk,Won,8,1080,1557,1086
2142,2024/11/20,South,Brazil,Alice Johnson,Team A,C1142,Corporate,Appliances,Microwave Max,Opportunity,1,185,165,370
3861,2024/11/20,West,UK,Priya Sharma,Team A,C2861,Corporate,Furniture,Standing Desk,Won,1,1548,1664,1548
2407,2024/11/20,North,USA,John Smith,Team A,C1407,Corporate,Electronics,Smartphone Z,Lost,0,0,1427,0
4712,2024/11/21,South,Brazil,Wei Zhang,Team A,C3712,Corporate,Furniture,Standing Desk,Lost,0,0,1812,0
3664,2024/11/21,West,UK,John Smith,Team A,C2664,Corporate,Appliances,Refrigerator,Opportunity,2,707,1194,1414
3670,2024/11/21,North,USA,Alice Johnson,Team A,C2670,Retail,Electronics,Tablet Air,Won,4,368,704,369
4000,2024/11/22,East,China,Alice Johnson,Team C,C3000,Corporate,Appliances,Microwave Max,Opportunity,1,596,531,1192
